tactics_problem_id	rating	rd	attempt_count	average_seconds	move_count	fen	tag
473225	1183.0	45.44	60749.0	42.0	3.0	https://lichess.org/analysis/2r1rN1k/1b5p/p2Q1q2/3p1P2/3Pp3/8/6RP/6RK_b_-_-	Mate in 3+
27846	686.0	43.28	34964.0	53.0	2.0	https://lichess.org/analysis/4r1k1/pppb1ppp/3n4/8/3b4/1B6/PP1N1PPP/R1B3K1_w_-_-	
32785	1727.0	45.16	48154.0	90.0	4.0	https://lichess.org/analysis/r2qrbk1/pb1n1p1p/1p2p1pB/3n4/3P4/2NB1N2/PP2QPPP/R2R2K1_w_-_-	Remove the Defender
154992	430.0	40.44	23951.0	22.0	1.0	https://lichess.org/analysis/6k1/5ppp/2b1p3/4P3/1rpP1P2/2R3P1/r6P/1N3RK1_w_-_-	
190184	1629.0	45.16	50818.0	62.0	2.0	https://lichess.org/analysis/r2q1rk1/pppnbppp/2b5/1N2Q3/3P4/2P1PN2/PP3PPP/R1B1K2R_w_KQ_-	Decoy / Deflection
304559	1461.0	45.14	52846.0	61.0	3.0	https://lichess.org/analysis/5rk1/p1R2ppp/1r6/N1p2b2/2P5/1P3P2/P5P1/R5K1_b_-_-	Back Rank
31242	1819.0	45.02	41930.0	40.0	2.0	https://lichess.org/analysis/1rnq1rk1/1bp2ppp/p4n2/P2P4/3N4/RP5P/2BN1PP1/3QR1K1_w_-_-	Pin
33733	1789.0	45.0	40266.0	44.0	5.0	https://lichess.org/analysis/5rk1/7p/5p2/1b1PN3/1p3Q2/1n4R1/6PK/2q5_b_-_-	Back Rank
41609	1756.0	45.01	44156.0	68.0	3.0	https://lichess.org/analysis/3q4/1p4k1/1P2br1p/2ppQ2B/8/5R2/P3P2P/6K1_b_-_-	Decoy / Deflection
63400	686.0	43.87	54024.0	32.0	2.0	https://lichess.org/analysis/r1b2rk1/p1p2ppp/2p5/N7/4qB2/2P3P1/P1PQB2P/R3K2R_w_KQ_-	Fork / Double Attack
73327	626.0	41.71	29975.0	61.0	3.0	https://lichess.org/analysis/1qr3k1/3b2n1/3P2Q1/6Pp/PP6/8/5P2/1R2R1K1_b_-_-	Mate in 3+
123260	648.0	42.01	32152.0	45.0	2.0	https://lichess.org/analysis/2kr1b1r/1pp3pp/p1q1bp2/8/2P1Np2/1P1P1N1P/P4PP1/R2QR1K1_b_-_-	Decoy / Deflection
27933	1604.0	45.09	40423.0	67.0	3.0	https://lichess.org/analysis/r1b1r1k1/1pp2pp1/p7/3P3p/2PBp1Pq/P1N2n1P/1PP1QPK1/3R3R_w_-_-	Mate in 3+
32533	434.0	40.72	15313.0	22.0	1.0	https://lichess.org/analysis/rnbqkbnr/ppp1pppp/8/8/4p3/5N2/PPPP1PPP/RNBQKB1R_w_KQkq_-	
32962	847.0	44.65	50921.0	66.0	2.0	https://lichess.org/analysis/1r1r2k1/5qb1/p2p1RQB/4p3/Ppp5/6P1/1PB4P/4R2K_b_-_-	
37841	1951.0	44.9	42534.0	44.0	1.0	https://lichess.org/analysis/4k3/1p3R1R/2n3r1/4p1B1/1p1p3K/1Pb5/P7/8_b_-_-	Basic Checkmates
39602	639.0	43.42	42170.0	60.0	2.0	https://lichess.org/analysis/2rq2k1/pp1b3p/5p1B/n2P2N1/4Q3/8/P4PPP/4R1K1_b_-_-	
42834	1837.0	45.03	45556.0	89.0	4.0	https://lichess.org/analysis/r2qr1k1/5pbp/p2p1np1/2p5/P1n5/2B4P/BPPQ1PP1/3RR1K1_w_-_-	Decoy / Deflection
74503	425.0	40.76	21249.0	29.0	1.0	https://lichess.org/analysis/2kr3r/pp3p2/3p4/2p1p3/2P5/2PQR1R1/P1P5/6Kq_w_-_-	Mate in 1
89713	796.0	44.63	58008.0	37.0	2.0	https://lichess.org/analysis/r3k3/p2b1p1p/2p5/2bp4/B3p3/2P3qP/PP6/RN1Q1K1R_w_q_-	Decoy / Deflection
93106	1320.0	46.15	65913.0	69.0	3.0	https://lichess.org/analysis/rnbq3r/ppp3pp/3bk3/3p3Q/4P3/8/PPP2PPP/RNB1KB1R_b_KQ_-	Mate in 3+
171434	423.0	40.59	28240.0	30.0	2.0	https://lichess.org/analysis/8/5pp1/5b1p/8/p3k3/8/1rNK1PPP/3R4_w_-_-	Discovered Attack
43651	432.0	41.37	25772.0	47.0	3.0	https://lichess.org/analysis/r1bqk2r/p2p1ppp/1p1b1n2/2pNp1B1/4P3/3P1QP1/P4P1P/R3KB1R_b_KQkq_-	Fork / Double Attack
44193	685.0	43.17	36402.0	63.0	2.0	https://lichess.org/analysis/rnbqkb1r/pp1p2pp/2p5/5p2/4np2/1P1BPN2/PBPP2PP/RN1QK2R_w_KQkq_-	
49266	700.0	41.43	30443.0	43.0	1.0	https://lichess.org/analysis/2kr3r/pp2q3/1p1b2N1/5pPp/P1bPp2P/2P4B/5Q2/RN4K1_b_-_-	Pin
60452	400.0	40.0	16405.0	39.0	2.0	https://lichess.org/analysis/1k1r4/pp4p1/1n1q1p1p/B1p4P/5Q2/5RP1/PP4P1/2K5_w_-_-	
73949	411.0	52.86	8284.0	18.0	1.0	https://lichess.org/analysis/8/8/1PR5/8/8/P1pk1Kp1/5b2/8_b_-_-	Hanging Piece
74871	631.0	41.47	31845.0	50.0	2.0	https://lichess.org/analysis/r2qkb1r/pp3ppp/2p5/4pb2/3PN3/2P1P3/PP1B1PPP/R2Q1RK1_w_kq_-	Hanging Piece
113041	1389.0	45.28	58387.0	43.0	3.0	https://lichess.org/analysis/2kr3r/pp1n4/2p2q2/6p1/3P1nP1/2B1R3/PPP2Q2/2K2R1B_w_-_-	Exchange Sacrifice
122767	432.0	40.3	15346.0	17.0	1.0	https://lichess.org/analysis/1r3R2/6P1/k7/p7/K7/1P6/P1p5/8_w_-_-	Mate in 2
140579	570.0	59.97	20690.0	55.0	2.0	https://lichess.org/analysis/8/1rN4K/1P1p1k2/4pn2/7r/5R2/8/5R2_w_-_-	Mate in 2
159652	1663.0	44.96	56145.0	51.0	3.0	https://lichess.org/analysis/5rk1/pp4pp/1bp1p3/4P3/4n3/1PN5/P1P3PP/R1B4K_w_-_-	Back Rank
43396	632.0	41.39	31070.0	27.0	2.0	https://lichess.org/analysis/r3k2r/pbpp1p1p/1p1q1n2/4p1N1/1nP1P3/2NPPQPB/PP5P/R3K2R_w_KQkq_-	Fork / Double Attack
63930	1695.0	44.94	45135.0	77.0	3.0	https://lichess.org/analysis/r1b2rk1/pppnqpbp/3p1np1/6B1/3NP3/2N2P2/PPPQ2PP/2KR1B1R_b_-_-	Fork / Double Attack
72587	631.0	40.71	32271.0	32.0	2.0	https://lichess.org/analysis/r2qk1nr/1bp1p1b1/pp1pP1pp/4N3/8/P1NQ4/1PP2PPP/R1B1KB1R_b_KQkq_-	Mate in 2
77459	436.0	40.76	27996.0	16.0	1.0	https://lichess.org/analysis/1n2r1k1/4q1pp/2p3p1/3p2n1/pP3P2/B1P3Q1/2P5/5KR1_w_-_-	Mate in 1
79534	432.0	40.43	24246.0	27.0	2.0	https://lichess.org/analysis/r1bqr1k1/pppp1p1p/2n2p1B/2b1p3/2BNP3/2PP4/PP3PPP/R2QK2R_b_KQ_-	Mate in 2
161419	561.0	42.26	24162.0	28.0	1.0	https://lichess.org/analysis/2b3k1/8/4p3/1p1p3Q/3Pq3/1PP1P3/R2K2r1/R7_w_-_-	Mating Net
170539	426.0	40.43	22047.0	29.0	2.0	https://lichess.org/analysis/rn1q1rk1/1b1p4/p3p1Q1/1P2P3/2P2p2/R7/5PPP/4R1K1_b_-_-	Mate in 2
42476	400.0	40.45	22823.0	46.0	2.0	https://lichess.org/analysis/5rk1/1p1r1q2/p2pR1p1/2pP3p/2Pb4/1P4Q1/P4B1P/5RK1_b_-_-	Discovered Attack
62013	414.0	40.84	28335.0	60.0	2.0	https://lichess.org/analysis/r1bqkb1r/pppppppp/5n2/3P4/1nP5/5N2/PP2PPPP/RNBQKB1R_b_KQkq_c3	Fork / Double Attack
120514	673.0	40.97	28851.0	44.0	3.0	https://lichess.org/analysis/r3kb1r/pp2qppp/8/4n3/3Q4/8/PP3PPP/RNB2RK1_w_kq_-	
30783	3142.0	40.88	6215.0	57.0	1.0	https://lichess.org/analysis/1kbr3r/np3pb1/1p2p1pp/p2qP3/P4B1P/4QNP1/4BPK1/1RR5_b_-_-	
35699	709.0	42.34	34995.0	64.0	2.0	https://lichess.org/analysis/r4kr1/ppp3pp/2np4/2b1p3/4PP2/1QP2P2/PP1P1q1P/RNBK3R_w_-_-	
41284	1335.0	45.3	63118.0	72.0	3.0	https://lichess.org/analysis/8/P7/8/2k3P1/R7/2p2P2/1p1r4/2K5_w_-_-	Basic Checkmates
52373	619.0	40.73	25252.0	28.0	2.0	https://lichess.org/analysis/r2qkb1r/1ppb1ppp/p2p1n2/4p1N1/PnB5/2N1P3/1PPP1PPP/R1BQ1RK1_b_kq_-	Fork / Double Attack
77254	594.0	41.33	28835.0	39.0	2.0	https://lichess.org/analysis/r4rk1/p1p2ppp/2p1p3/7q/2PPN1b1/4P3/PP3PPb/R1BQ1R1K_w_-_-	Mate in 2
84536	1472.0	45.13	48285.0	71.0	2.0	https://lichess.org/analysis/1Q6/3rk3/p2pr1b1/2p5/1pP1Pp2/1Pq2P2/P2R3N/1K1R4_w_-_-	Trapped Piece
86781	1611.0	45.02	46609.0	44.0	2.0	https://lichess.org/analysis/6k1/p5P1/8/3p4/P3n3/1PpRBq2/2P2P2/5K2_w_-_-	Basic Checkmates
112117	588.0	41.45	31570.0	31.0	2.0	https://lichess.org/analysis/r1bqkb1r/pppp1ppp/2n2n2/4p1N1/2B1P3/8/PPPP1PPP/RNBQK2R_b_KQkq_-	Fork / Double Attack
114929	1728.0	45.04	45625.0	40.0	2.0	https://lichess.org/analysis/2kr1b1r/pppq1ppp/3p1n2/6B1/2PP2bN/2P5/P3BPPP/R2QR1K1_b_-_-	Hanging Piece
28230	1826.0	45.01	41529.0	59.0	3.0	https://lichess.org/analysis/3r4/ppp1kp2/4b3/8/7Q/1P6/P1P1KPqP/R3R3_b_-_-	Back Rank
38549	420.0	40.45	21087.0	29.0	1.0	https://lichess.org/analysis/r6k/p2RR1b1/bpp2rpp/6N1/2P2p2/P4NP1/1P3P1P/2K5_b_-_-	
39317	1582.0	45.08	60337.0	108.0	2.0	https://lichess.org/analysis/rn2k3/pp1q1rpb/2p1Nn1p/8/3P3P/P5N1/1P2QPP1/R3K2R_w_KQq_-	Pin
48867	678.0	41.42	30572.0	36.0	1.0	https://lichess.org/analysis/4r1k1/pp3pp1/7p/1P6/P2p4/B4Nq1/8/R4R1K_w_-_-	
70167	698.0	43.85	44309.0	73.0	4.0	https://lichess.org/analysis/r4r1k/2qb1p1p/p1np4/1pp1P1Q1/4P3/2PPB2P/PP1N2P1/R4RK1_b_-_-	Mate in 3+
97700	0.0	0.0	0.0	0.0	0.0	0	
108312	431.0	40.97	19270.0	47.0	1.0	https://lichess.org/analysis/r1bqkb1r/pp1n2p1/5B1p/3Np3/2B5/7P/PPP2PP1/R2QK1NR_b_KQkq_-	Mate in 1
117933	438.0	40.72	32397.0	29.0	2.0	https://lichess.org/analysis/r2r2k1/ppb2p1p/3q1p1B/7B/3pP3/p2P2Pb/5P1P/2RQ1RK1_b_-_-	Mate in 2
128778	834.0	44.0	43181.0	49.0	3.0	https://lichess.org/analysis/7k/6Rp/1p3p2/5N2/2n2P2/2r3P1/P1Pr3P/2K4R_w_-_-	Mate in 3+
192595	565.0	41.55	36402.0	29.0	2.0	https://lichess.org/analysis/1r2n3/p2rbkpp/1p6/8/N1p5/6P1/PP1RPPBP/3R2K1_b_-_-	Hanging Piece
192626	423.0	40.29	27602.0	35.0	2.0	https://lichess.org/analysis/1r1r4/k1R1n2p/4Q1n1/1p4P1/1P1p1p2/8/P2q2BP/7K_b_-_-	Mate in 2
317781	1072.0	44.99	57420.0	64.0	2.0	https://lichess.org/analysis/r1bqkb1r/pp2nppp/3p4/1N1Pp3/2P5/8/PP3PPP/R1BQKB1R_b_KQkq_c3	Smothered Mate
27986	512.0	41.43	29775.0	59.0	2.0	https://lichess.org/analysis/2r1qr2/p6k/Pp3pnb/1P5Q/3pB2B/8/5PPP/R3R1K1_b_-_-	
29818	1358.0	45.44	50735.0	45.0	1.0	https://lichess.org/analysis/5bk1/1p3p1p/2br1P1p/p1nNrN2/2PR2B1/1P2p2P/P5P1/4R1K1_b_-_-	Back Rank
34902	611.0	41.64	28121.0	26.0	2.0	https://lichess.org/analysis/rnbqkb1r/1pp2ppp/p2p1n2/4p1N1/2B1P3/2N5/PPPP1PPP/R1BQK2R_b_KQkq_-	Fork / Double Attack
37024	597.0	74.64	34440.0	55.0	2.0	https://lichess.org/analysis/rn2kb1r/pp2pppp/1qp5/3pP1n1/6b1/3P1N2/PPP1QPPP/RNB1KB1R_w_KQkq_-	Trapped Piece
49906	1679.0	45.0	41378.0	50.0	1.0	https://lichess.org/analysis/6k1/p2r3p/2Q5/1p3b2/3q2p1/2N2r2/PPP3R1/2K4R_b_-_-	Hanging Piece
136919	734.0	43.94	47380.0	32.0	2.0	https://lichess.org/analysis/2k3rr/pppq1p2/3p1p2/2bBp2R/4P1P1/3P1NK1/PPP2P2/R2Q4_w_-_-	Mate in 2
163898	611.0	41.09	31298.0	22.0	1.0	https://lichess.org/analysis/1r6/p6p/1p1bp2R/2p1p1k1/1P1p3R/2PP1K2/P7/8_b_-_-	Mate in 1
180784	588.0	41.48	32902.0	41.0	2.0	https://lichess.org/analysis/r4r1k/1Q2n3/p2b3P/2p1p3/3p2R1/3P2P1/PPP5/RNB2q1K_w_-_-	Mate in 2
41638	1845.0	44.89	40607.0	47.0	1.0	https://lichess.org/analysis/4r1k1/p4ppp/8/2pq4/2P5/P5P1/n4PNP/1R3QK1_b_-_-	Attacking Castled King
104569	633.0	40.44	29442.0	49.0	2.0	https://lichess.org/analysis/rn1qk2r/p1pp1ppp/1p2pn2/6B1/2PPb2Q/2P5/P4PPP/R3KBNR_b_KQkq_-	Remove the Defender
181037	1228.0	45.9	66531.0	65.0	3.0	https://lichess.org/analysis/8/1R6/4pkpp/3pr3/r4PQ1/8/q5P1/5RK1_b_-_f3	Mate in 3+
183940	1955.0	44.98	37587.0	32.0	1.0	https://lichess.org/analysis/4rrk1/2R2b2/6pQ/p3PP2/Pb1p4/8/6PP/6K1_b_-_-	Basic Checkmates
39546	1904.0	44.83	39969.0	47.0	1.0	https://lichess.org/analysis/r7/pR2p3/6k1/3Q1b2/4p3/2q3Pn/P4PK1/5R2_w_-_-	Attacking Castled King
49591	515.0	40.73	27856.0	28.0	1.0	https://lichess.org/analysis/rn1qk2r/ppp1bp1p/8/3b2B1/3P4/2P2N2/PP4PP/RN1QR1K1_b_kq_-	Pin
92049	1772.0	44.9	42918.0	89.0	2.0	https://lichess.org/analysis/r3kb1r/ppp1pp1p/5n2/3P1bp1/1qB5/1PN2N2/P1nB1PPP/R2Q1K1R_b_kq_-	Decoy / Deflection
105312	400.0	40.86	20849.0	25.0	1.0	https://lichess.org/analysis/5rk1/5ppp/Bp2p3/3n4/3P4/q3PP2/4Q1PP/2R3K1_w_-_-	Hanging Piece
163662	1683.0	45.07	44493.0	43.0	2.0	https://lichess.org/analysis/r2qk2r/1p1b1p2/p1np3p/3NpP2/4P1Q1/2P3P1/PP6/R3KB1R_b_KQkq_-	Attacking Castled King
184542	651.0	41.86	34920.0	49.0	2.0	https://lichess.org/analysis/k1qr4/1p2b1p1/PPp2p2/5Pn1/2NBPQ2/6Pr/6K1/R2R4_b_-_-	Mate in 2
189652	1090.0	45.87	62032.0	69.0	3.0	https://lichess.org/analysis/2r3k1/5ppp/2B1p3/8/P1Q2Pn1/4P3/1q3PK1/5R2_w_-_-	Fork / Double Attack
38917	1626.0	45.02	50577.0	64.0	3.0	https://lichess.org/analysis/3r2k1/np1rqp1p/pQpNp1p1/2P1P2P/P4P2/3R2P1/1P6/3R3K_b_-_-	Back Rank
53934	815.0	43.82	46690.0	52.0	3.0	https://lichess.org/analysis/N4r2/3p2k1/4p2p/2QbP2P/B4pPq/6n1/3R2P1/2R3K1_w_-_-	Mate in 3+
70524	606.0	41.89	16736.0	56.0	1.0	https://lichess.org/analysis/r2qr1k1/2p2p1p/1pn2npb/pN1p1b2/3P1P2/P3P3/1PPBB3/R2QK1NR_b_KQ_-	Hanging Piece
94931	414.0	40.43	23616.0	27.0	1.0	https://lichess.org/analysis/Nn1k1bnr/pp3pp1/3p2q1/1b2p3/3PP3/5N1p/PPP2PPP/R1BQ1RK1_w_-_-	Mate in 1
106506	669.0	41.86	39630.0	29.0	1.0	https://lichess.org/analysis/6k1/ppp2pp1/5n2/8/2Q4b/N1Pp2q1/PP1B2Pn/R2Kr3_w_-_-	Mate in 1
29652	1781.0	45.05	42639.0	81.0	4.0	https://lichess.org/analysis/4Q3/5pkp/6p1/1P6/6P1/4n2P/5qBK/8_w_-_-	Decoy / Deflection
50036	433.0	41.7	18514.0	33.0	1.0	https://lichess.org/analysis/r3kb1r/p1p3pp/1p2p3/2P2p2/1q6/3Q4/PB2K1PP/RN5R_w_kq_-	Hanging Piece
76697	424.0	40.3	20694.0	35.0	2.0	https://lichess.org/analysis/r1b2rk1/ppqpQ1pp/n2P1p2/8/8/2N5/PPP2PPP/R3KB1R_b_KQ_-	Mate in 2
78635	626.0	50.81	33200.0	42.0	2.0	https://lichess.org/analysis/1r4k1/2p2pp1/7p/p1p1p3/2r1P1P1/1N1n1P1P/P6R/KR6_w_-_-	Mate in 2
105145	400.0	40.77	22423.0	33.0	1.0	https://lichess.org/analysis/2kr1bnr/ppp3pp/2n1bp2/8/2N1PB2/3B1P2/PPP3PP/RN1K3R_w_-_-	Pin
219535	932.0	44.08	52346.0	31.0	2.0	https://lichess.org/analysis/r6r/3k1pp1/3N1n1p/p1pp3q/8/2P1PpP1/PP1Q1P1P/R1B2RK1_w_-_-	Mate in 3+
37951	1569.0	44.97	42391.0	42.0	1.0	https://lichess.org/analysis/2r1k1nr/1p3ppb/p3p2p/P2pP3/RbqN1PPP/2N1B3/1PP2K2/3Q3R_b_k_-	Defense
48390	412.0	115.61	15255.0	51.0	1.0	https://lichess.org/analysis/rn1qk2r/pp2b1pp/2bpp3/2p2p1n/P1P2P1P/2NPPNP1/1P6/R1BQKB1R_w_KQkq_-	Hanging Piece
82109	1771.0	45.08	42426.0	56.0	2.0	https://lichess.org/analysis/1r6/p4p2/k7/3Q4/P3P1p1/KPP5/5q1P/8_w_-_-	Simplification
108081	609.0	40.3	29725.0	35.0	1.0	https://lichess.org/analysis/r1b5/ppp2Q2/2k1N3/3pP3/3P3n/2N1q3/PnP4P/R3KR2_w_Q_-	Mate in 1
27789	779.0	43.74	38199.0	80.0	4.0	https://lichess.org/analysis/4R1k1/r1r2np1/B6p/7N/1p6/7P/5PP1/4R1K1_b_-_-	Mate in 3+
29364	405.0	130.51	13629.0	45.0	1.0	https://lichess.org/analysis/rn1q1bNr/1p2k1pp/8/1bP5/1p6/2P5/P4PPP/RNBQK1NR_b_KQ_-	
33762	1548.0	45.01	35978.0	31.0	2.0	https://lichess.org/analysis/1r4k1/1b1nrp1p/pp3bp1/2pqp3/P3N3/4BQ2/1P4PP/1B1R1RK1_b_-_-	Exchange Sacrifice
51579	605.0	41.44	25490.0	31.0	1.0	https://lichess.org/analysis/8/R5pk/p2r4/7p/1n1P2p1/1PN2r2/P1K4P/6R1_w_-_-	Hanging Piece
109516	579.0	42.45	39674.0	36.0	2.0	https://lichess.org/analysis/2r2rk1/pp3p1p/3p1p2/3Ppq2/2Bn4/1P3P2/P1P3PP/R2Q1RK1_b_-_-	Fork / Double Attack
170384	1776.0	45.09	43466.0	55.0	3.0	https://lichess.org/analysis/5rk1/pp1b1p1p/3p1npQ/3Pp1P1/1q6/2r2PN1/PP6/1K1R1B1R_b_-_-	Attacking Castled King
33089	773.0	44.34	52561.0	42.0	2.0	https://lichess.org/analysis/5nk1/R4Q2/N4b2/1r1P2q1/4B2p/5p2/5Bb1/5RK1_b_-_-	Mate in 2
41865	1950.0	44.91	37958.0	59.0	2.0	https://lichess.org/analysis/r1b1k1nr/pppp1pp1/2n2q1p/4P3/1bB5/1QN2N2/PP3PPP/R1B1K2R_b_KQkq_-	Hanging Piece
43018	429.0	40.74	28832.0	43.0	2.0	https://lichess.org/analysis/rnb1kb1r/pp2qppp/2pp1n2/8/B2NP3/8/PPP2PPP/RNBQ1RK1_b_kq_-	
50824	1628.0	45.03	45130.0	38.0	2.0	https://lichess.org/analysis/4kr2/5rp1/2ppq3/1pn1B2p/4P3/P3QP1P/2P1NP1K/R5R1_w_-_-	Mating Net
31590	936.0	45.67	54633.0	57.0	2.0	https://lichess.org/analysis/8/8/p4N2/1k6/7p/4KppP/P7/8_b_-_-	Defense
60756	413.0	40.15	17150.0	27.0	2.0	https://lichess.org/analysis/2k1rb1r/pppQ2pp/6q1/8/2n5/BP6/P1P3PP/3R1R1K_b_-_-	Mate in 2
76068	1690.0	45.0	42187.0	58.0	2.0	https://lichess.org/analysis/rnbq1r2/p2pkppp/3N1n2/6N1/1pB1PB2/1Pb5/P3KPPP/3Q3R_b_-_-	Mate in 3+
101816	431.0	41.32	30712.0	41.0	2.0	https://lichess.org/analysis/7r/2p2p2/1p4p1/3k3p/5b2/2P4P/PP3NP1/4R1K1_b_-_-	Pin
28632	1718.0	44.96	43673.0	57.0	4.0	https://lichess.org/analysis/r3k2N/ppp3pp/5q2/3Pp3/8/5bb1/PPPP4/RNBQ2KR_w_q_-	Mate in 3+
42553	429.0	41.45	26164.0	36.0	1.0	https://lichess.org/analysis/r1bq1rk1/ppp1bppp/2np4/8/4PPn1/2QPB3/PPP3PP/RN2KBNR_w_KQ_-	Hanging Piece
57254	434.0	41.95	27267.0	49.0	2.0	https://lichess.org/analysis/1nbq1rk1/1p1p1ppp/1b3n2/2p1p3/r3P3/B1P4P/3PQPP1/RN2KBNR_w_KQ_-	
63335	1642.0	45.06	42997.0	29.0	2.0	https://lichess.org/analysis/r1b4r/pppp1kpp/2n5/2q1P1N1/6n1/2P5/P4PPP/R1BQR1K1_b_-_-	Mate in 3+
82550	583.0	41.54	36087.0	22.0	2.0	https://lichess.org/analysis/r1bqk1nr/pppp1ppp/8/2b1p1N1/2BnP3/3P4/PPP2PPP/RNBQK2R_b_KQkq_-	Fork / Double Attack
120299	424.0	41.12	24704.0	43.0	1.0	https://lichess.org/analysis/r1b1k2r/p1p2pp1/2N4p/1Qbp4/4n3/8/PPPP1qPP/RNB1K2R_w_KQkq_-	Mate in 1
138072	675.0	43.37	40708.0	66.0	3.0	https://lichess.org/analysis/4RQ2/2p2p2/p4rkp/6p1/P5P1/2P5/5PKP/q7_b_-_-	Mate in 3+
32251	1766.0	44.92	41732.0	45.0	2.0	https://lichess.org/analysis/8/7p/3Q1ppk/2p5/2q5/Pr4P1/5P1P/R5K1_b_-_-	Decoy / Deflection
46334	441.0	40.57	30570.0	34.0	2.0	https://lichess.org/analysis/1k1r1bnr/Npp1pppp/8/q4b2/8/1QPBB3/PP3PPP/R3K1NR_b_KQ_-	Fork / Double Attack
59734	1768.0	45.0	45494.0	65.0	3.0	https://lichess.org/analysis/3kb2Q/pp6/8/3B3p/4p1p1/2R4P/PP4PK/5rq1_w_-_-	Mate in 3+
75525	970.0	45.16	59071.0	60.0	3.0	https://lichess.org/analysis/r2q4/1bp3k1/p2pP1p1/1p4P1/8/5P2/PPPQ4/1K5R_b_-_-	Mate in 3+
132951	1671.0	45.0	44649.0	71.0	5.0	https://lichess.org/analysis/2k3r1/1pp1b1rp/4p3/PpPb3p/1P1P1p1N/5NPP/2R2P1K/4R3_w_-_-	Exchange Sacrifice
188539	821.0	43.3	45781.0	58.0	2.0	https://lichess.org/analysis/r1b3k1/pp1p1ppp/8/2B1r3/8/2P5/PP1NnPPP/R4RK1_w_-_-	Hanging Piece
400633	1468.0	45.04	55099.0	51.0	3.0	https://lichess.org/analysis/r1b1nrk1/5pbn/1qp1p1p1/3pP1N1/P2N1P2/3B4/1PP3PP/R1BQK2R_b_K_-	Sacrifice
28832	400.0	122.32	16862.0	27.0	2.0	https://lichess.org/analysis/r3r1k1/2pq3p/1p1p4/pPnNb3/P1P1PRpP/8/2Q2PPB/R5K1_b_-_-	Fork / Double Attack
29061	1990.0	44.96	36789.0	46.0	1.0	https://lichess.org/analysis/7k/2p3pp/3q4/pB6/P3Q1n1/5rPb/2P2P1P/6RK_w_-_-	Mating Net
29627	829.0	43.56	52092.0	69.0	2.0	https://lichess.org/analysis/5r1k/pp6/2b2rqp/8/1P1R1p2/2P3P1/P4P1P/4RQK1_w_-_-	
48870	597.0	41.08	29282.0	45.0	2.0	https://lichess.org/analysis/r1bqk2r/pppp1ppp/2n2n2/1Nb5/2Pp1B2/5N2/PP2PPPP/R2QKB1R_b_KQkq_-	Fork / Double Attack
91264	591.0	42.23	30924.0	34.0	1.0	https://lichess.org/analysis/rnbN2Q1/pp6/8/b2kp3/4p3/8/PP2KPPP/1qB2B1R_b_-_-	Mate in 1
194008	1674.0	45.01	43806.0	34.0	1.0	https://lichess.org/analysis/r4rk1/p1q1pp1p/1p1p2pQ/5P2/3NbR2/2P5/PP4PP/R5K1_b_-_-	Attacking Castled King
33545	412.0	40.15	9557.0	116.0	2.0	https://lichess.org/analysis/1r4k1/8/pB1q2p1/P2P3b/1r2p3/6bP/QPR3p1/3N1R1K_w_-_-	
60549	597.0	41.08	34482.0	32.0	3.0	https://lichess.org/analysis/1q6/2Q2pkp/1P4p1/8/4p2P/6P1/8/6K1_b_-_-	Pawn Promotion
117976	692.0	41.23	33128.0	44.0	2.0	https://lichess.org/analysis/8/pp6/4k3/6p1/2R1Bb2/1P6/Pr4r1/1K5R_w_-_-	Mate in 2
44515	418.0	40.59	15390.0	24.0	1.0	https://lichess.org/analysis/rn1qk2r/p3b1pp/2p1b3/1p2P1B1/4n3/2P2Q2/PP3PPP/R3KB1R_w_KQkq_-	Mate in 1
45969	423.0	40.85	20482.0	25.0	2.0	https://lichess.org/analysis/rn1qkbnr/p1p3p1/1pb1Qp2/1B2p2p/3pP3/2P2NP1/PP1P1P1P/RNB1K2R_b_KQkq_-	Fork / Double Attack
80471	419.0	40.44	27730.0	18.0	1.0	https://lichess.org/analysis/5rk1/pb4p1/1p1N2Qp/2pP1n2/2P4q/P1B5/1P3PPP/4R1K1_b_-_-	Mate in 1
105621	856.0	43.76	47432.0	55.0	2.0	https://lichess.org/analysis/rnb1kbnr/pp4pp/4p3/4Np2/3B4/2P5/Pq3PPP/RN1QKB1R_w_KQkq_-	Decoy / Deflection
28296	561.0	40.99	31735.0	73.0	4.0	https://lichess.org/analysis/5rk1/R7/2p3pp/4P2b/5r2/1PN1Q3/P1q2P1P/4RK2_w_-_-	Mate in 3+
62979	426.0	40.3	27029.0	57.0	2.0	https://lichess.org/analysis/1rbq1rk1/4bppp/p2p4/8/Np1B2n1/1B6/PP3PPP/2RR1QK1_b_-_-	
80801	581.0	40.85	29797.0	26.0	2.0	https://lichess.org/analysis/r4r2/p1p1q2p/6pk/3P1p2/2BQNP2/4R3/P1P3PP/6K1_b_-_-	Mate in 2
142697	624.0	41.69	33135.0	35.0	2.0	https://lichess.org/analysis/r5k1/p1R2p1p/6p1/2p5/2r1n3/P3B3/3p1PRP/3K4_w_-_-	Mate in 2
189181	703.0	41.98	31754.0	21.0	1.0	https://lichess.org/analysis/8/8/8/5k1R/5P2/2r3P1/6K1/8_b_-_-	Mate in 1
36933	1384.0	45.2	66358.0	88.0	2.0	https://lichess.org/analysis/2k4r/1p1nN2p/3q4/1p4BP/2pp2Q1/3P4/r5P1/1R4K1_b_-_-	Discovered Attack
